"doi","journal","publication_date","article_type","financial_disclosure","title","pmid","citeulike","crossref","pubmed","scopus","counter_pdf","counter_html","counter_xml","counter","researchblogging","pmc_pdf","pmc_html","pmc","facebook_shares","facebook_likes","facebook_comments","facebook_clicks","facebook","mendeley_readers","mendeley_groups","mendeley","twitter"
"10.1371/journal.pgen.1001214","PLoS Genetics","2010-11-18","Research Article","This work was supported by grants from the EMBO and RCUK to RS, from the NIH to THB, from the Wellcome Trust and the Biotechnology and Biological Sciences Research Council to RJO, and from the Epigenome European Network of Excellence (FP6) to DB. CP is the recipient of a French Ministère de la Recherche studentship, and DB is the recipient of the EURYI Award from the European Union. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","The Parental Non-Equivalence of Imprinting Control Regions during Mammalian Development and Evolution",21124941,8,8,3,7,712,2239,34,2985,0,365,536,901,0,0,0,0,0,33,3,36,0
"10.1371/journal.pgen.1001217","PLoS Genetics","2010-11-18","Research Article","The UK Medical Research Council (Grant ref:74882), the Wellcome Trust (Grant ref: 076467), and the University of Bristol provide core support for the von Longitudinal Study of Parents and their Children (ALSPAC). The Sample Logistics and Genotyping Facilities at the Wellcome Trust Sanger Institute generated the ALSPAC GWA data. The national German MediGRID and Services@MediGRID part of the German D-Grid (who provided resources for the GOOD analysis) are both funded by the German Bundesministerium fuer Forschung und Technology under grants #01 AK 803 A-H and #01 IG 07015 G. LP, DME, and this work were supported by a Medical Research Council New Investigator Award (MRC G0800582 to DME). JPK is funded by a Wellcome Trust 4-year PhD studentship in molecular, genetic, and life course epidemiology (WT083431MA), and this grant was also funded the sRANKL assays. The GOOD and MrOS Sweden investigators were supported by the Swedish Research Council, the Swedish Foundation for Strategic Research, the ALF/LUA research grant in Gothenburg, the Lundberg Foundation, the Torsten and Ragnar Söderberg's Foundation, the Novo Nordisk Foundation, and the European Commission grant HEALTH-F2-2008-201865-GEFOS. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Genome-Wide Association Meta-Analysis of Cortical Bone Mineral Density Unravels Allelic Heterogeneity at the RANKL Locus and Potential Pleiotropic Effects on Bone",21124946,3,8,4,6,334,1131,40,1505,0,234,363,597,1,0,0,0,1,3,0,3,0
"10.1371/journal.pone.0014040","PLoS ONE","2010-11-18","Research Article","The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript. CGB and SB were funded by the Wellcome Trust (084071). AET was supported by a Heller Research Fellowship. CML is funded by WT086596/Z/08/Z (Wellcome Trust Research Career Development Fellowship). SF was funded by the Medical Research Council and Barts and the London Charity. Additional funding was from NIDDK (DK-073490).","Integrated Genetic and Epigenetic Analysis Identifies Haplotype-Specific Methylation in the FTO Type 2 Diabetes and Obesity Susceptibility Locus",21124985,10,21,5,20,1323,3464,26,4813,0,975,1494,2469,1,0,5,0,6,42,2,44,0
"10.1371/journal.pone.0014047","PLoS ONE","2010-11-18","Research Article","This work was supported by grants from the Environmental Protection Agency Cephalosporin Trust (CF077), the Royal Society, the Wellcome Trust (WT075336AIA), the Biotechnology and Biological Sciences Research Council (BB/C504200/1) to APR, and by DPhil studentships from the BBSRC to HW-E, the Daimler-Benz Foundation to SP, and the Wellcome Trust to TL. The GPR126 mutant mouse strain was generated by Takeda Cambridge Ltd. and made available to the APR lab for analysis under a material transfer agreement for academic research. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","The Orphan Adhesion-GPCR GPR126 Is Required for Embryonic Development in the Mouse",21124978,0,0,1,2,377,1225,20,1622,0,196,385,581,0,0,0,0,0,0,0,0,0
"10.1371/journal.ppat.1001196","PLoS Pathogens","2010-11-18","Research Article","H.R.F., A.R.M. and R.E.P. were supported by the Wellcome Trust. H.R.F. was also supported by The James Martin 21st Century School. A.D. and J.F. were supported by the MRC. M.G.R. was supported by the Christensen Fellowship from St Catherine's College and by the Marsden Fund under contract MAU0809. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Modelling the Evolution and Spread of HIV Immune Escape Mutants",21124991,2,4,5,8,644,2167,38,2849,1,241,380,621,0,0,0,0,0,32,2,34,0
"10.1371/journal.ppat.1001197","PLoS Pathogens","2010-11-18","Research Article","This work was supported by a Wellcome Trust Special Initiative grant (075820/A/04/Z) for An integrated approach for the development of sustainable methods to control topical theileriosis to GL, EJG and BRS. GL also recognises Inserm and Cnrs infrastructure support. EJG was supported by the Biotechnology and Biological Sciences Research Council Institute Strategic Programme Grant funding. RL was supported by a COST (Short Term Scientific Mission Action Number 875) and by a Royal Society Short-term visiting Fellowship. KJ was supported in part by grants from the Biotechnology and Biological Sciences Research Council (215/S15354) and the Wellcome Trust (075820/A/04/Z). NJ was supported by an ATER position from the Université Paris Diderot (Paris, France). Work in JBW's laboratory was supported by grants from the Fondation de France (#2102) and the Association for International Cancer Research (AICR, #08-0111). MB recognises support from Lady Tata Memorial Trust for Research in Leukaemia. MC and WW received support from the Wellcome Trust (075820/A/04/Z). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","TGF-b2 Induction Regulates Invasiveness of Theileria-Transformed Leukocytes and Disease Susceptibility",21124992,0,6,1,6,270,1147,26,1443,0,157,340,497,1,0,0,0,1,3,0,3,0
"10.1371/journal.ppat.1001198","PLoS Pathogens","2010-11-18","Research Article","J.J.M. is a National Health and Medical Research Council (NHMRC) Biomedical Fellow supported by a Welsh Office of Research and Development (WORD) Research Funding Scheme, D.K.C. is a Leverhulme Early Career Fellow, V.V. is an Australian Research Council (ARC) Future Fellow, M.P.D. is a NHMRC Senior Fellow, S.R.B. is a NHMRC Senior Fellow, L.W. is a Wellcome Trust UK Clinical Intermediate Fellow, D.A.P. is a Medical Research Council UK Senior Clinical Fellow and P.J.R. is a RCUK Research Fellow. This work was supported by the Biotechnology and Biological Sciences Research Council (BBSRC) UK (grant BB/H001085/1) (http://www.bbsrc.ac.uk/). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Genetic and Structural Basis for Selection of a Ubiquitous T Cell Receptor Deployed in Epstein-Barr Virus Infection",21124993,0,7,5,7,305,898,27,1230,0,178,321,499,0,0,0,0,0,6,0,6,0
"10.1371/journal.pntd.0000887","PLoS Neglected Tropical Diseases","2010-11-16","Research Article","This study was part of the Wellcome Trust Mahidol University Oxford Tropical Medicine Research Programme funded by the Wellcome Trust of Great Britain. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Complex Interactions between Soil-Transmitted Helminths and Malaria in Pregnant Women on the Thai-Burmese Border",21103367,0,6,1,6,407,1623,40,2070,0,208,409,617,0,0,0,0,0,11,0,11,0
"10.1371/journal.pntd.0000888","PLoS Neglected Tropical Diseases","2010-11-16","Research Article","This study was part of the Wellcome Trust Mahidol University Oxford Tropical Medicine Research Programme funded by the Wellcome Trust of Great Britain. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Arthropod Borne Disease: The Leading Cause of Fever in Pregnancy on the Thai-Burmese Border",21103369,0,2,4,7,246,1044,36,1326,0,270,465,735,0,0,0,0,0,12,2,14,0
"10.1371/journal.pone.0014001","PLoS ONE","2010-11-16","Research Article","This work was supported by the Wellcome Trust through a fellowship to Prof. Newton (070114). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript. The study is published with the permission of the Director of KEMRI.","Iron Deficiency and Acute Seizures: Results from Children Living in Rural Kenya and a Meta-Analysis",21103365,0,1,0,1,243,1552,24,1819,0,323,623,946,2,0,0,0,2,1,0,1,0
"10.1371/journal.pone.0013950","PLoS ONE","2010-11-15","Research Article","Cardiff University was supported by the Wellcome Trust, Medical Research Council (MRC, UK), Alzheimer's Research Trust (ART) and the Welsh Assembly Government. ART supported sample collections at the Institute of Psychiatry, the South West Dementia Bank and the Universities of Cambridge, Nottingham, Manchester and Belfast. The Belfast group acknowledges support from the Alzheimer's Society, Ulster Garden Villages, Northern Ireland Research and Development Office and the Royal College of Physicians-Dunhill Medical Trust. The MRC and Mercer's Institute for Research on Ageing supported the Trinity College group. The South West Dementia Brain Bank acknowledges support from Bristol Research into Alzheimer's and Care of the Elderly. The Charles Wolfson Charitable Trust supported the Oxford Project to Investigate Memory and Ageing (OPTIMA) group. A.A-C. and C.E.S. thank the Motor Neurone Disease Association and MRC for support. D.C.R. is a Wellcome Trust Senior Clinical Research Fellow. Washington University was funded by US National Institutes of Health (NIH) grants, the Barnes Jewish Foundation and the Charles and Joanne Knight Alzheimer's Research Initiative. The Mayo GWAS was supported by NIH grants, the Robert and Clarice Smith and Abigail Van Buren AD Research Program, and the Palumbo Professorship in AD Research. Patient recruitment for the MRC Prion Unit/University College London Department of Neurodegenerative Disease collection was supported by the UCL Hospital/UCL Biomedical Centre. London and the South East Region (LASER)-AD was funded by Lundbeck. The Bonn group was supported by the German Federal Ministry of Education and Research (BMBF), Competence Network Dementia and Competence Network Degenerative Dementia, and by the Alfried Krupp von Bohlen und Halbach-Stiftung. The Kooperative gesundheitsforschung in der region Augsburg (KORA) F4 studies were financed by Helmholtz Zentrum München, the German Research Center for Environmental Health, BMBF, the German National Genome Research Network and the Munich Center of Health Sciences. The Heinz Nixdorf Recall cohort was funded by the Heinz Nixdorf Foundation (G. Schmidt, chairman) and BMBF. Coriell Cell Repositories is supported by the US National Institute of Neurological Disorders and Stroke and the Intramural Research Program (IRP) of the National Institute on Aging (NIA). Work on this sample was supported in part by the IRP of the NIA, NIH, Department of Health and Human Services; Z01 AG000950-06. The authors acknowledge use of DNA from the 1958 Birth Cohort collection, funded by the MRC and the Wellcome Trust, which was genotyped by the Wellcome Trust Case Control Consortium and the Type-1 Diabetes Genetics Consortium, sponsored by the US National Institute of Diabetes and Digestive and Kidney Diseases, National Institute of Allergy and Infectious Diseases, National Human Genome Research Institute, National Institute of Child Health and Human Development and Juvenile Diabetes Research Foundation International. The Antwerp site was supported by the VIB Genetic Service Facility, the Biobank of the Institute Born-Bunge, the Special Research Fund of the University of Antwerp, the Fund for Scientific Research-Flanders, the Foundation for Alzheimer Research and the Interuniversity Attraction Poles program P6/43 of the Belgian Federal Science Policy Office. K.S. is a postdoctoral fellow and K.B. a PhD fellow (Fund for Scientific Research-Flanders). The funders had no role in study design, data collectionand analysis, decision to publish, or preparation of the manuscript.","Genetic Evidence Implicates the Immune System and Cholesterol Metabolism in the Aetiology of Alzheimer's Disease",21085570,3,33,8,38,893,2521,24,3438,0,749,1320,2069,1,0,0,0,1,35,0,35,0
